County,B02018_002E,B02018_002M,B02018_003E,B02018_003M,B02018_004E,B02018_004M,B02018_005E,B02018_005M,B02018_006E,B02018_006M,B02018_007E,B02018_007M,B02018_008E,B02018_008M,B02018_009E,B02018_009M,B02018_011E,B02018_011M,B02018_012E,B02018_012M,B02018_013E,B02018_013M,B02018_014E,B02018_014M,B02018_015E,B02018_015M,B02018_016E,B02018_016M,B02018_017E,B02018_017M,B02018_018E,B02018_018M,B02018_019E,B02018_019M,B02018_020E,B02018_020M,B02018_021E,B02018_021M
"Terrebonne Parish, Louisiana",222.0,207,0.0,33,89.0,78,235.0,255,0.0,33,0.0,33,0.0,33,0.0,33,0.0,33,0.0,33,328.0,243,9.0,19,0.0,33,0.0,33,0.0,33,0.0,33,78.0,120,402.0,202,0.0,33
"Terrell County, Georgia",0.0,20,0.0,20,93.0,128,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,15.0,23,0.0,20
"Terrell County, Texas",0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15
"Terry County, Texas",0.0,23,0.0,23,5.0,9,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,28.0,24,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,6.0,14,0.0,23
"Teton County, Idaho",6.0,4,0.0,19,122.0,119,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19
"Teton County, Montana",10.0,12,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,4.0,7,33.0,40,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15
"Teton County, Wyoming",99.0,87,0.0,24,29.0,46,25.0,39,0.0,24,0.0,24,24.0,29,0.0,24,0.0,24,0.0,24,78.0,91,0.0,24,0.0,24,24.0,42,0.0,24,0.0,24,78.0,118,25.0,44,0.0,24
"Texas County, Missouri",0.0,22,0.0,22,97.0,88,1.0,5,0.0,22,0.0,22,0.0,22,0.0,22,0.0,22,0.0,22,100.0,30,0.0,22,0.0,22,0.0,22,0.0,22,0.0,22,0.0,22,5.0,11,0.0,22
"Texas County, Oklahoma",8.0,13,0.0,19,8.0,13,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,358.0,211,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,241.0,209,0.0,19
"Thayer County, Nebraska",0.0,10,0.0,10,4.0,6,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,1.0,3,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10
"Thomas County, Georgia",96.0,103,0.0,30,100.0,92,82.0,96,0.0,30,0.0,30,0.0,30,0.0,30,0.0,30,0.0,30,43.0,53,0.0,30,0.0,30,0.0,30,0.0,30,0.0,30,12.0,22,18.0,29,0.0,30
"Thomas County, Kansas",0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,19.0,27,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
"Thomas County, Nebraska",0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10
"Throckmorton County, Texas",0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,8.0,9,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15
"Thurston County, Nebraska",0.0,15,0.0,15,4.0,6,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,34.0,31,0.0,15,35.0,36,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,17.0,21,0.0,15
"Thurston County, Washington",3049.0,510,26.0,31,3768.0,692,4554.0,775,0.0,31,55.0,84,222.0,150,0.0,31,241.0,208,1461.0,613,7578.0,1039,37.0,48,194.0,178,86.0,134,0.0,31,195.0,251,670.0,325,4327.0,807,0.0,31
"Tift County, Georgia",76.0,91,0.0,30,0.0,30,28.0,38,0.0,30,0.0,30,0.0,30,0.0,30,0.0,30,0.0,30,81.0,96,35.0,47,0.0,30,0.0,30,0.0,30,0.0,30,0.0,30,246.0,150,0.0,30
"Tillamook County, Oregon",18.0,18,0.0,25,174.0,99,9.0,14,0.0,25,0.0,25,8.0,11,0.0,25,0.0,25,0.0,25,57.0,45,19.0,26,0.0,25,15.0,22,0.0,25,0.0,25,111.0,61,0.0,25,0.0,25
"Tillman County, Oklahoma",0.0,15,0.0,15,0.0,15,1.0,3,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,1.0,2,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,36.0,40,0.0,15,0.0,15
"Tioga County, New York",206.0,118,0.0,28,43.0,52,20.0,33,0.0,28,0.0,28,0.0,28,0.0,28,38.0,43,0.0,28,115.0,92,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,63.0,88,0.0,28
"Tioga County, Pennsylvania",59.0,31,0.0,24,16.0,20,57.0,45,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,17.0,23,91.0,33,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,15.0,17,0.0,24
"Tippah County, Mississippi",37.0,39,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,47.0,69,0.0,26,0.0,26,5.0,7,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26
"Tippecanoe County, Indiana",4932.0,538,0.0,30,1151.0,393,1469.0,319,0.0,30,3.0,5,366.0,174,0.0,30,0.0,30,101.0,108,1443.0,427,282.0,153,67.0,69,60.0,58,0.0,30,16.0,28,390.0,226,874.0,387,0.0,30
"Tipton County, Indiana",0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,17.0,23,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20
"Tipton County, Tennessee",0.0,32,0.0,32,134.0,119,7.0,12,0.0,32,0.0,32,0.0,32,0.0,32,0.0,32,19.0,35,413.0,167,0.0,32,0.0,32,0.0,32,0.0,32,0.0,32,0.0,32,76.0,100,0.0,32
"Tishomingo County, Mississippi",2.0,4,0.0,22,5.0,9,0.0,22,0.0,22,0.0,22,0.0,22,0.0,22,0.0,22,0.0,22,1.0,2,0.0,22,0.0,22,0.0,22,0.0,22,0.0,22,6.0,11,0.0,22,0.0,22
"Titus County, Texas",0.0,31,0.0,31,0.0,31,38.0,69,0.0,31,0.0,31,0.0,31,0.0,31,0.0,31,0.0,31,50.0,80,0.0,31,0.0,31,0.0,31,0.0,31,0.0,31,0.0,31,274.0,169,0.0,31
"Toa Alta Municipio, Puerto Rico",0.0,35,0.0,35,0.0,35,40.0,64,0.0,35,0.0,35,0.0,35,0.0,35,0.0,35,0.0,35,31.0,47,0.0,35,0.0,35,0.0,35,0.0,35,0.0,35,0.0,35,0.0,35,0.0,35
"Toa Baja Municipio, Puerto Rico",10.0,17,0.0,35,0.0,35,0.0,35,0.0,35,0.0,35,0.0,35,0.0,35,0.0,35,0.0,35,6.0,10,0.0,35,0.0,35,0.0,35,0.0,35,0.0,35,0.0,35,0.0,35,0.0,35
"Todd County, Kentucky",3.0,6,0.0,20,0.0,20,9.0,17,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,15.0,30,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20
"Todd County, Minnesota",34.0,38,0.0,17,16.0,13,18.0,13,0.0,17,0.0,17,0.0,17,0.0,17,0.0,17,4.0,4,17.0,14,0.0,17,3.0,8,0.0,17,0.0,17,0.0,17,4.0,6,6.0,7,0.0,17
"Todd County, South Dakota",39.0,60,0.0,15,11.0,23,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,1.0,7,95.0,136,317.0,60,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15
"Tom Green County, Texas",406.0,276,0.0,35,146.0,125,291.0,195,0.0,35,0.0,35,0.0,35,0.0,35,0.0,35,4.0,8,795.0,285,0.0,35,155.0,191,0.0,35,0.0,35,0.0,35,34.0,57,286.0,183,0.0,35
"Tompkins County, New York",4820.0,580,0.0,31,796.0,271,999.0,319,0.0,31,0.0,31,152.0,109,0.0,31,195.0,194,290.0,230,243.0,119,52.0,76,42.0,63,10.0,16,0.0,31,0.0,31,58.0,72,129.0,79,26.0,35
"Tooele County, Utah",356.0,177,0.0,29,181.0,161,225.0,146,0.0,29,0.0,29,9.0,18,0.0,29,0.0,29,0.0,29,406.0,200,0.0,29,86.0,91,0.0,29,0.0,29,0.0,29,0.0,29,96.0,83,0.0,29
"Toole County, Montana",17.0,18,0.0,15,16.0,26,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,25.0,20,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15
"Toombs County, Georgia",181.0,70,0.0,27,0.0,27,4.0,7,0.0,27,0.0,27,0.0,27,0.0,27,0.0,27,0.0,27,53.0,63,0.0,27,0.0,27,0.0,27,0.0,27,0.0,27,0.0,27,0.0,27,0.0,27
"Torrance County, New Mexico",92.0,132,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21
"Towner County, North Dakota",0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,6.0,9,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10
"Towns County, Georgia",21.0,31,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,25.0,35,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,1.0,4,0.0,23
"Traill County, North Dakota",3.0,5,0.0,15,0.0,15,33.0,24,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,13.0,14,3.0,5,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15
"Transylvania County, North Carolina",127.0,97,0.0,29,45.0,60,34.0,46,0.0,29,0.0,29,0.0,29,0.0,29,0.0,29,14.0,24,37.0,55,0.0,29,0.0,29,0.0,29,0.0,29,0.0,29,0.0,29,8.0,17,0.0,29
"Traverse County, Minnesota",2.0,3,0.0,9,19.0,13,0.0,9,0.0,9,0.0,9,0.0,9,0.0,9,0.0,9,0.0,9,10.0,9,0.0,9,0.0,9,0.0,9,0.0,9,0.0,9,0.0,9,2.0,7,0.0,9
"Travis County, Texas",23773.0,1952,386.0,318,6329.0,1340,9656.0,1089,89.0,79,22.0,32,2807.0,557,0.0,35,498.0,307,1145.0,425,10065.0,1371,372.0,184,334.0,234,297.0,201,0.0,35,103.0,82,1974.0,538,17682.0,1812,0.0,35
"Treasure County, Montana",0.0,11,0.0,11,0.0,11,0.0,11,0.0,11,0.0,11,0.0,11,0.0,11,0.0,11,0.0,11,21.0,27,0.0,11,0.0,11,0.0,11,0.0,11,0.0,11,0.0,11,0.0,11,0.0,11
"Trego County, Kansas",9.0,13,0.0,11,0.0,11,0.0,11,0.0,11,0.0,11,0.0,11,0.0,11,0.0,11,0.0,11,12.0,17,0.0,11,0.0,11,0.0,11,0.0,11,0.0,11,0.0,11,0.0,11,0.0,11
"Trempealeau County, Wisconsin",12.0,8,58.0,48,12.0,9,93.0,67,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,6.0,9,48.0,19,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,18.0,24,0.0,21,0.0,21
"Treutlen County, Georgia",0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20
"Trigg County, Kentucky",0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,30.0,35,0.0,20,24.0,33,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,27.0,34,0.0,20
"Trimble County, Kentucky",0.0,18,0.0,18,6.0,13,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,106.0,67,1.0,3,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18
"Trinity County, California",39.0,67,305.0,240,78.0,139,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,88.0,141,0.0,21,4.0,9,0.0,21,0.0,21,0.0,21,26.0,61,0.0,21,0.0,21
"Trinity County, Texas",13.0,19,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,8.0,13,0.0,23,0.0,23,6.0,11
"Tripp County, South Dakota",4.0,7,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,48.0,88,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,4.0,7,0.0,15,0.0,15
"Troup County, Georgia",154.0,114,0.0,34,29.0,37,578.0,264,0.0,34,0.0,34,0.0,34,0.0,34,0.0,34,0.0,34,194.0,139,0.0,34,0.0,34,0.0,34,0.0,34,0.0,34,25.0,44,75.0,83,0.0,34
"Trousdale County, Tennessee",0.0,21,0.0,21,0.0,21,9.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,10.0,22,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21
"Trujillo Alto Municipio, Puerto Rico",0.0,35,0.0,35,0.0,35,60.0,98,0.0,35,0.0,35,0.0,35,0.0,35,0.0,35,0.0,35,156.0,261,0.0,35,0.0,35,0.0,35,0.0,35,0.0,35,0.0,35,0.0,35,0.0,35
"Trumbull County, Ohio",250.0,157,0.0,30,228.0,181,253.0,152,7.0,14,0.0,30,0.0,30,0.0,30,0.0,30,0.0,30,537.0,223,0.0,30,0.0,30,0.0,30,0.0,30,0.0,30,49.0,51,156.0,134,0.0,30
"Tucker County, West Virginia",0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,15.0,14,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,1.0,2,0.0,18
"Tulare County, California",2257.0,569,1643.0,728,1519.0,450,1086.0,477,60.0,96,0.0,32,11.0,17,0.0,32,0.0,32,203.0,198,7990.0,1242,201.0,251,1833.0,708,0.0,32,762.0,420,0.0,32,201.0,161,874.0,449,0.0,32
"Tulsa County, Oklahoma",3068.0,485,3764.0,594,1587.0,302,1712.0,317,0.0,24,48.0,81,96.0,55,0.0,24,4910.0,763,65.0,48,3041.0,482,205.0,120,234.0,142,64.0,49,10.0,16,11.0,16,311.0,142,4639.0,727,0.0,24
"Tunica County, Mississippi",0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20
"Tuolumne County, California",234.0,99,82.0,136,449.0,154,118.0,142,0.0,32,0.0,32,9.0,16,0.0,32,0.0,32,7.0,12,518.0,260,16.0,37,0.0,32,0.0,32,6.0,12,0.0,32,4.0,21,61.0,47,0.0,32
"Turner County, Georgia",0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20
"Turner County, South Dakota",4.0,11,0.0,15,8.0,11,1.0,4,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,9.0,12,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,25.0,17,0.0,15
"Tuscaloosa County, Alabama",1538.0,378,0.0,31,537.0,213,346.0,193,0.0,31,0.0,31,0.0,31,0.0,31,9.0,14,37.0,55,363.0,163,0.0,31,5.0,7,28.0,52,0.0,31,0.0,31,28.0,28,709.0,283,0.0,31
"Tuscarawas County, Ohio",75.0,58,0.0,30,0.0,30,55.0,61,0.0,30,0.0,30,0.0,30,0.0,30,0.0,30,0.0,30,152.0,67,0.0,30,0.0,30,0.0,30,0.0,30,0.0,30,0.0,30,84.0,95,0.0,30
"Tuscola County, Michigan",110.0,82,2.0,5,2.0,3,83.0,58,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,150.0,52,0.0,26,5.0,8,0.0,26,0.0,26,0.0,26,3.0,7,17.0,14,0.0,26
"Twiggs County, Georgia",43.0,74,0.0,20,0.0,20,13.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20
"Twin Falls County, Idaho",77.0,83,0.0,29,456.0,198,169.0,103,19.0,34,0.0,29,0.0,29,0.0,29,153.0,177,0.0,29,216.0,145,25.0,40,36.0,86,0.0,29,0.0,29,0.0,29,15.0,23,90.0,95,0.0,29
"Tyler County, Texas",5.0,10,0.0,28,31.0,48,10.0,14,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,34.0,48,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,107.0,47,0.0,28
"Tyler County, West Virginia",0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18
"Tyrrell County, North Carolina",0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,33.0,52,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14,0.0,14
"Uinta County, Wyoming",76.0,74,0.0,24,59.0,71,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,56.0,69,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24
"Uintah County, Utah",45.0,57,0.0,26,32.0,42,122.0,128,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,97.0,112,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,6.0,11,0.0,26
"Ulster County, New York",1295.0,311,0.0,31,287.0,137,505.0,219,35.0,41,0.0,31,61.0,51,0.0,31,0.0,31,32.0,48,739.0,236,0.0,31,6.0,10,0.0,31,0.0,31,25.0,30,164.0,113,843.0,551,0.0,31
"Umatilla County, Oregon",120.0,95,0.0,31,444.0,137,169.0,156,0.0,31,3.0,5,0.0,31,0.0,31,0.0,31,17.0,37,337.0,180,10.0,20,1.0,3,0.0,31,0.0,31,0.0,31,14.0,21,60.0,100,0.0,31
"Unicoi County, Tennessee",0.0,21,0.0,21,29.0,35,17.0,29,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21,0.0,21
"Union County, Arkansas",209.0,85,0.0,27,8.0,15,44.0,49,0.0,27,0.0,27,0.0,27,0.0,27,0.0,27,0.0,27,0.0,27,0.0,27,4.0,7,0.0,27,0.0,27,0.0,27,3.0,6,0.0,27,0.0,27
"Union County, Florida",6.0,9,0.0,23,4.0,10,18.0,21,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,0.0,23,87.0,60,0.0,23,15.0,25,0.0,23,0.0,23,0.0,23,0.0,23,3.0,7,0.0,23
"Union County, Georgia",21.0,33,0.0,27,10.0,13,0.0,27,0.0,27,0.0,27,0.0,27,0.0,27,0.0,27,0.0,27,123.0,54,7.0,13,0.0,27,0.0,27,0.0,27,0.0,27,0.0,27,0.0,27,0.0,27
"Union County, Illinois",21.0,20,0.0,19,9.0,12,1.0,3,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,53.0,28,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,14.0,18,0.0,19
"Union County, Indiana",37.0,38,0.0,18,0.0,18,16.0,19,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,5.0,10,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18,0.0,18
"Union County, Iowa",0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,67.0,78,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16
"Union County, Kentucky",0.0,20,0.0,20,40.0,46,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,37.0,32,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,15.0,27,0.0,20
"Union County, Mississippi",0.0,26,0.0,26,13.0,19,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,38.0,54,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26
"Union County, New Jersey",9307.0,1102,0.0,32,1495.0,640,2015.0,486,0.0,32,0.0,32,262.0,176,0.0,32,165.0,144,393.0,464,9252.0,1000,130.0,111,9.0,14,83.0,87,0.0,32,22.0,38,82.0,76,1076.0,381,0.0,32
"Union County, New Mexico",0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,0.0,13,5.0,9,0.0,13
"Union County, North Carolina",1395.0,384,325.0,197,453.0,235,781.0,244,49.0,66,0.0,32,73.0,69,0.0,32,85.0,108,4.0,7,1580.0,450,28.0,50,134.0,137,0.0,32,0.0,32,13.0,25,88.0,88,535.0,301,0.0,32
"Union County, Ohio",290.0,165,0.0,30,377.0,196,133.0,90,0.0,30,0.0,30,20.0,34,0.0,30,0.0,30,0.0,30,68.0,43,0.0,30,61.0,95,8.0,13,0.0,30,0.0,30,26.0,33,17.0,20,0.0,30
"Union County, Oregon",298.0,138,0.0,25,51.0,55,49.0,34,0.0,25,0.0,25,0.0,25,0.0,25,0.0,25,0.0,25,224.0,103,0.0,25,12.0,21,0.0,25,0.0,25,0.0,25,0.0,25,0.0,25,0.0,25
"Union County, Pennsylvania",178.0,132,0.0,24,67.0,144,191.0,92,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,37.0,39,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,12.0,18,47.0,41,0.0,24
"Union County, South Carolina",0.0,26,0.0,26,5.0,8,7.0,10,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,14.0,28,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,23.0,35,0.0,26
"Union County, South Dakota",113.0,133,0.0,16,0.0,16,19.0,24,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,0.0,16,88.0,92,0.0,16,12.0,20,0.0,16,0.0,16,0.0,16,2.0,4,0.0,16,0.0,16
"Union County, Tennessee",0.0,25,0.0,25,0.0,25,3.0,8,0.0,25,0.0,25,0.0,25,0.0,25,0.0,25,0.0,25,2.0,4,0.0,25,0.0,25,0.0,25,0.0,25,0.0,25,0.0,25,0.0,25,0.0,25
"Union Parish, Louisiana",39.0,52,0.0,26,0.0,26,45.0,57,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,46.0,74,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,0.0,26,5.0,9,0.0,26
"Upshur County, Texas",0.0,31,0.0,31,32.0,45,4.0,13,0.0,31,0.0,31,7.0,11,0.0,31,96.0,113,0.0,31,178.0,101,0.0,31,0.0,31,0.0,31,0.0,31,0.0,31,0.0,31,15.0,28,0.0,31
"Upshur County, West Virginia",0.0,24,0.0,24,56.0,45,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,53.0,61,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,0.0,24,18.0,25,0.0,24
"Upson County, Georgia",18.0,31,0.0,27,87.0,70,28.0,45,0.0,27,0.0,27,0.0,27,0.0,27,0.0,27,0.0,27,28.0,35,0.0,27,0.0,27,0.0,27,0.0,27,0.0,27,38.0,50,0.0,27,0.0,27
"Upton County, Texas",7.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,4.0,6,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15
"Utah County, Utah",6724.0,681,261.0,286,5072.0,749,3060.0,516,369.0,285,21.0,32,255.0,130,0.0,29,164.0,191,146.0,115,3930.0,733,202.0,107,325.0,149,24.0,34,0.0,29,84.0,90,353.0,169,1207.0,357,0.0,29
"Utuado Municipio, Puerto Rico",0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28
"Uvalde County, Texas",15.0,33,0.0,28,17.0,20,16.0,30,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,272.0,310,13.0,24,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,0.0,28,28.0,61,0.0,28
"Val Verde County, Texas",10.0,14,0.0,31,133.0,97,0.0,31,0.0,31,0.0,31,16.0,26,0.0,31,0.0,31,0.0,31,223.0,78,9.0,15,0.0,31,0.0,31,0.0,31,0.0,31,10.0,14,21.0,24,0.0,31
"Valencia County, New Mexico",73.0,69,0.0,31,178.0,136,40.0,45,0.0,31,0.0,31,0.0,31,0.0,31,0.0,31,0.0,31,363.0,189,0.0,31,0.0,31,0.0,31,0.0,31,0.0,31,0.0,31,126.0,152,0.0,31
"Valley County, Idaho",0.0,19,0.0,19,5.0,9,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,16.0,21,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19,0.0,19
"Valley County, Montana",5.0,6,0.0,15,26.0,23,12.0,21,7.0,12,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,22.0,23,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15,0.0,15
"Valley County, Nebraska",4.0,5,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,3.0,3,4.0,6,0.0,10
"Van Buren County, Arkansas",0.0,20,0.0,20,35.0,32,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,56.0,30,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,0.0,20,4.0,7,0.0,20
