,GEOIDFQ,B02018_017E,B02018_018E,B02018_015E,B02018_016E,B02018_019E,B02018_012E,B02018_013E,B02018_014E,B02018_010E,B02018_011E,B02018_005E,B02018_006E,B02018_003E,B02018_004E,B02018_009E,B02018_007E,B02018_008E,B02018_002E,B02018_020E
2393,0500000US46061,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,0500000US46063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,0500000US46065,0,17,0,0,133,0,0,0,0,0,0,0,0,27,0,0,0,0,0
2396,0500000US46067,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,0,0,0
2397,0500000US46069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
2398,0500000US46071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,0500000US46073,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0
2400,0500000US46075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,0500000US46077,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,0500000US46079,0,4,0,0,0,20,0,0,0,0,0,0,0,2,0,0,0,33,0
2403,0500000US46081,0,81,0,0,0,256,0,0,0,0,40,0,0,9,0,0,0,90,0
2404,0500000US46083,0,0,6,0,126,134,0,0,0,0,124,0,0,261,0,0,0,88,0
2405,0500000US46085,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,12,0
2406,0500000US46087,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0
2407,0500000US46089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2408,0500000US46091,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,0
2409,0500000US46093,0,9,0,0,30,542,0,0,0,0,26,0,0,46,0,0,0,69,0
2410,0500000US46095,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,0500000US46097,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2412,0500000US46099,0,106,0,0,519,789,75,342,207,272,791,0,0,485,0,0,0,430,0
2413,0500000US46101,0,0,0,0,8,135,0,0,0,0,5,0,0,3,0,0,0,0,0
2414,0500000US46102,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0
2415,0500000US46103,20,184,0,0,65,1117,33,0,95,0,279,0,0,301,0,0,0,105,0
2416,0500000US46105,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,0500000US46107,0,0,0,0,0,15,0,0,0,0,7,0,0,0,0,0,0,0,0
2418,0500000US46109,0,0,0,0,27,18,0,0,0,0,2,0,0,0,0,0,0,0,0
2419,0500000US46111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,0500000US46115,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,0500000US46117,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,27,0
2422,0500000US46119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,0500000US46121,0,0,0,0,0,317,0,0,1,95,0,0,0,11,0,0,0,39,0
2424,0500000US46123,0,4,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,4,0
2425,0500000US46125,0,0,0,0,25,9,0,0,0,0,1,0,0,8,0,0,0,4,0
2426,0500000US46127,0,2,0,0,0,88,0,12,0,0,19,0,0,0,0,0,0,113,0
2427,0500000US46129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2428,0500000US46135,0,0,0,0,4,13,0,0,0,0,8,0,0,14,0,0,0,37,0
2429,0500000US46137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,0500000US47001,0,77,0,0,39,301,0,0,0,29,198,0,0,47,0,0,25,551,0
2431,0500000US47003,0,0,0,0,28,111,0,170,0,0,81,0,0,30,0,0,0,139,0
2432,0500000US47005,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,118,0
2433,0500000US47007,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0
2434,0500000US47009,0,62,0,0,26,150,0,119,0,109,458,0,0,113,0,19,0,249,0
2435,0500000US47011,0,34,11,0,90,425,19,0,0,0,75,0,0,51,0,0,44,126,0
2436,0500000US47013,0,0,0,0,0,6,0,20,0,0,1,0,0,0,0,0,0,135,0
2437,0500000US47015,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0
2438,0500000US47017,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,38,0
2439,0500000US47019,0,0,0,0,4,91,0,16,0,0,148,0,0,46,0,0,0,3,0
2440,0500000US47021,0,0,0,0,39,70,0,29,0,0,30,0,0,0,0,0,0,142,0
2441,0500000US47023,0,13,0,0,0,47,0,0,0,0,10,0,0,0,0,0,0,2,0
2442,0500000US47025,0,0,0,0,170,32,0,0,0,0,155,0,0,40,0,0,0,70,0
2443,0500000US47027,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,2,0
2444,0500000US47029,0,0,0,0,5,21,0,0,0,0,22,0,0,25,0,0,15,17,0
2445,0500000US47031,0,11,0,0,45,92,0,97,22,0,31,0,36,147,0,0,0,260,0
2446,0500000US47033,0,7,0,0,14,12,0,0,0,0,4,0,0,12,0,0,0,3,0
2447,0500000US47035,0,0,0,0,0,275,0,0,0,0,33,0,0,79,0,0,0,40,0
2448,0500000US47037,0,804,215,0,2842,4085,242,1223,2708,802,2681,10,0,1436,0,0,152,4866,0
2449,0500000US47039,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,3,0
2450,0500000US47041,0,29,0,0,0,106,0,0,0,0,0,0,73,33,0,0,0,12,0
2451,0500000US47043,0,17,0,0,0,50,0,0,0,0,0,0,0,4,0,0,0,135,0
2452,0500000US47045,0,46,0,0,39,108,24,0,0,0,40,0,0,0,0,0,0,24,0
2453,0500000US47047,0,5,0,0,186,49,8,0,21,0,27,0,0,36,0,0,1,107,0
2454,0500000US47049,0,0,0,0,8,0,0,0,0,0,28,0,0,0,0,0,0,10,0
2455,0500000US47051,0,0,0,0,107,91,0,0,0,0,79,0,0,38,0,0,3,61,0
2456,0500000US47053,0,19,0,0,0,111,0,12,0,0,23,0,0,37,0,0,0,56,0
2457,0500000US47055,0,0,0,0,5,60,0,0,0,0,0,0,0,11,0,0,0,72,0
2458,0500000US47057,0,0,0,0,49,32,0,4,0,0,0,0,0,0,0,0,0,0,0
2459,0500000US47059,0,0,0,0,115,134,15,2,0,14,334,0,0,82,0,0,0,91,0
2460,0500000US47061,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2461,0500000US47063,0,0,0,0,157,24,0,0,0,0,75,0,0,182,0,0,0,108,0
2462,0500000US47065,11,36,0,0,930,2003,149,11,35,136,1415,39,0,469,0,0,78,1084,0
2463,0500000US47067,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,0500000US47069,0,134,0,0,0,14,0,9,0,0,4,0,0,0,0,0,0,9,0
2465,0500000US47071,0,0,0,0,0,73,0,3,0,0,3,0,0,0,0,0,0,9,0
2466,0500000US47073,0,38,0,0,0,46,0,0,0,0,109,0,0,20,0,0,0,102,0
2467,0500000US47075,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
2468,0500000US47077,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,35,0
2469,0500000US47079,0,0,0,0,0,62,0,0,0,0,27,0,0,30,0,0,0,16,0
2470,0500000US47081,0,42,0,0,0,97,0,0,0,0,0,0,0,13,0,0,0,0,0
2471,0500000US47083,0,0,0,0,0,0,0,0,0,0,7,0,0,75,0,0,0,23,0
2472,0500000US47085,0,0,0,0,0,45,0,0,0,0,58,0,0,13,0,0,0,59,0
2473,0500000US47087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,0500000US47089,0,0,0,0,22,201,0,2,0,0,8,0,0,11,0,0,0,97,0
2475,0500000US47091,0,0,0,0,0,43,0,0,0,0,27,0,0,0,0,0,0,0,0
2476,0500000US47093,0,318,135,26,1376,2093,114,148,3,108,1535,7,0,1131,0,0,306,2923,0
2477,0500000US47095,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,16,0
2478,0500000US47097,0,0,0,0,9,18,0,123,0,0,9,0,0,39,0,0,0,39,0
2479,0500000US47099,0,0,0,0,16,24,0,0,0,0,76,0,0,17,0,0,0,60,0
2480,0500000US47101,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
2481,0500000US47103,0,0,0,0,80,121,0,4,0,27,0,0,0,5,0,0,0,10,0
2482,0500000US47105,0,0,0,0,53,301,0,0,0,0,39,0,0,56,0,0,130,48,0
2483,0500000US47107,0,20,0,0,0,111,0,41,0,0,41,9,0,48,0,0,3,61,0
2484,0500000US47109,0,0,0,0,0,17,0,0,0,0,63,0,0,9,0,0,0,60,0
2485,0500000US47111,0,0,0,0,0,53,0,0,0,0,0,0,0,24,0,0,0,0,0
2486,0500000US47113,0,42,0,0,136,242,6,0,0,0,179,0,0,119,0,0,16,325,0
2487,0500000US47115,0,0,4,0,0,34,3,0,0,0,25,0,0,11,0,0,0,0,0
2488,0500000US47117,0,0,0,0,85,69,0,39,0,0,26,0,0,0,0,0,0,81,0
2489,0500000US47119,0,0,0,0,330,623,0,0,0,0,254,0,0,106,0,0,11,403,0
2490,0500000US47121,0,0,0,0,0,156,0,12,0,0,0,0,0,0,0,0,0,0,0
2491,0500000US47123,0,60,0,0,31,60,25,0,0,0,0,0,0,28,0,0,0,66,0
2492,0500000US47125,0,193,0,0,388,2564,0,0,42,135,2925,3,262,485,0,0,21,998,0
2493,0500000US47127,0,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,0500000US47129,0,0,0,0,0,18,0,20,0,0,2,0,0,5,0,0,0,8,0
2495,0500000US47131,0,5,0,0,0,111,0,5,0,0,9,0,0,12,0,0,0,19,0
2496,0500000US47133,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,50,0
2497,0500000US47135,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,34,0
2498,0500000US47137,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,0500000US47139,0,0,0,0,0,3,0,0,0,0,13,0,0,21,0,0,0,50,0
2500,0500000US47141,0,62,11,0,324,145,0,124,0,4,74,0,10,102,0,0,0,270,0
2501,0500000US47143,0,0,0,0,4,127,0,0,0,0,15,0,0,12,0,0,0,10,0
2502,0500000US47145,0,5,0,0,13,133,0,10,0,0,113,0,0,57,0,0,0,37,0
2503,0500000US47147,0,0,0,0,18,107,0,48,51,0,254,0,0,140,0,0,0,93,0
2504,0500000US47149,0,443,22,0,1334,2021,69,5584,1284,295,1100,0,46,1128,0,0,21,1797,0
2505,0500000US47151,0,0,0,0,73,20,0,0,0,0,3,0,0,3,0,0,0,0,0
2506,0500000US47153,0,0,0,0,0,12,0,0,0,0,0,0,0,13,0,0,0,105,0
2507,0500000US47155,0,38,0,0,69,178,0,0,0,0,52,0,0,33,0,0,41,361,0
2508,0500000US47157,6,281,34,0,4335,4346,178,600,128,356,1259,143,146,789,0,10,284,4968,0
2509,0500000US47159,0,0,0,0,0,27,0,0,0,0,70,0,0,1,0,0,0,14,0
2510,0500000US47161,0,0,0,0,32,48,0,0,0,0,72,0,0,30,0,0,0,0,0
2511,0500000US47163,0,9,0,0,182,367,0,9,0,81,26,0,0,93,0,0,12,315,0
2512,0500000US47165,0,149,9,0,113,737,92,177,17,138,505,0,0,349,0,0,0,598,0
2513,0500000US47167,0,0,0,0,76,413,0,0,0,19,7,0,0,134,0,0,0,0,0
2514,0500000US47169,0,0,0,0,0,0,0,10,0,0,9,0,0,0,0,0,0,0,0
2515,0500000US47171,0,0,0,0,0,0,0,0,0,0,17,0,0,29,0,0,0,0,0
2516,0500000US47173,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0
2517,0500000US47175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
2518,0500000US47177,0,11,0,0,0,29,0,0,0,0,9,0,0,0,0,0,0,35,0
2519,0500000US47179,0,39,21,0,101,673,0,0,0,0,349,0,0,576,0,75,43,649,0
2520,0500000US47181,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,0500000US47183,0,0,0,0,201,21,0,0,2,0,114,0,0,66,0,0,0,15,0
2522,0500000US47185,0,0,0,0,0,124,0,0,0,0,51,0,0,0,0,0,0,0,0
2523,0500000US47187,6,65,197,0,722,1183,12,100,0,0,1491,101,0,731,0,0,129,2799,0
2524,0500000US47189,0,80,0,0,322,1153,32,89,20,184,327,0,57,95,0,0,1,425,0
2525,0500000US48001,0,22,0,0,133,296,0,8,15,0,15,0,0,19,0,0,14,3,0
2526,0500000US48003,0,0,0,0,15,72,0,0,0,0,12,0,0,0,0,0,0,11,0
2527,0500000US48005,0,54,0,0,207,292,0,0,0,123,20,0,11,126,0,53,0,294,0
2528,0500000US48007,0,0,0,0,96,134,0,0,0,0,187,0,0,52,0,0,7,0,0
2529,0500000US48009,0,0,0,0,0,17,0,0,0,0,6,0,0,0,0,0,0,0,0
2530,0500000US48011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,0
2531,0500000US48013,0,0,0,0,9,115,0,0,0,0,32,0,0,0,0,0,0,16,0
2532,0500000US48015,0,11,0,0,55,0,0,0,0,0,24,0,0,4,0,0,0,0,0
2533,0500000US48017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,0500000US48019,0,0,0,0,22,93,0,0,0,0,4,0,0,88,0,0,0,0,0
2535,0500000US48021,0,5,0,0,419,320,0,14,0,0,20,0,0,290,0,0,0,220,0
2536,0500000US48023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,0500000US48025,0,0,0,0,0,100,7,6,0,0,0,0,0,16,0,0,0,14,0
2538,0500000US48027,0,518,0,0,1960,4643,87,204,45,421,4276,0,38,1938,0,36,167,1580,0
2539,0500000US48029,43,2406,111,0,9346,25221,530,355,883,325,8755,16,333,6768,20,147,749,11625,0
2540,0500000US48031,0,93,0,0,0,9,0,0,0,0,0,0,0,92,0,0,0,0,0
2541,0500000US48033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,0500000US48035,0,0,0,0,3,75,4,0,0,0,0,0,0,0,0,0,0,28,0
2543,0500000US48037,0,92,0,0,322,492,0,0,0,36,205,0,0,52,0,0,0,149,0
2544,0500000US48039,4,88,23,0,6350,6287,31,13,67,1165,1746,0,0,809,0,0,732,5064,0
2545,0500000US48041,9,59,170,0,1112,1428,358,11,108,144,1893,0,9,533,17,10,259,3890,0
2546,0500000US48043,0,0,0,0,0,203,0,0,0,0,7,0,0,52,0,0,0,12,0
2547,0500000US48045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,0500000US48047,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
2549,0500000US48049,0,0,0,0,105,26,0,0,0,47,2,0,0,8,0,0,2,78,0
2550,0500000US48051,0,0,0,0,42,141,0,0,0,0,33,0,0,0,0,0,0,5,0
2551,0500000US48053,0,0,0,0,77,287,0,0,0,0,43,0,0,32,0,0,0,35,0
2552,0500000US48055,0,0,0,0,0,86,0,31,0,0,4,0,0,64,0,0,0,153,0
2553,0500000US48057,0,6,0,0,41,26,0,0,340,0,21,0,0,19,0,0,187,441,0
2554,0500000US48059,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,77,0
2555,0500000US48061,0,15,0,0,819,1059,0,0,0,104,134,0,0,431,0,0,1,428,0
2556,0500000US48063,0,0,0,0,92,6,0,0,0,0,0,0,0,54,0,0,0,0,0
2557,0500000US48065,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0
2558,0500000US48067,0,0,0,0,91,26,0,0,0,0,0,0,0,1,0,0,19,123,3
2559,0500000US48069,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,0500000US48071,0,43,0,0,161,107,0,77,0,42,0,0,0,0,0,0,0,83,0
2561,0500000US48073,0,0,0,0,72,298,0,0,0,0,6,0,0,2,0,0,12,32,0
2562,0500000US48075,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
2563,0500000US48077,0,2,0,0,0,84,0,0,0,0,0,0,0,11,0,0,0,17,0
2564,0500000US48079,0,0,0,0,0,14,0,0,0,0,12,0,0,0,0,0,0,0,0
2565,0500000US48081,0,13,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0
2566,0500000US48083,0,11,0,0,0,34,0,0,0,0,32,0,0,23,0,0,0,0,0
2567,0500000US48085,90,1238,179,0,17371,13291,889,1007,700,1852,13017,154,180,6344,34,15,3211,35261,0
2568,0500000US48087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,0500000US48089,0,0,0,0,65,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,0500000US48091,20,321,11,0,108,1495,0,20,51,126,198,0,23,612,8,0,38,643,0
2571,0500000US48093,0,0,0,0,1,14,46,0,0,0,9,0,0,0,0,0,0,0,0
2572,0500000US48095,0,12,0,0,16,0,0,0,0,9,0,0,0,0,0,0,0,3,0
2573,0500000US48097,0,11,0,0,9,442,0,0,0,5,5,0,0,24,0,0,0,36,0
2574,0500000US48099,0,16,0,0,158,1176,0,50,0,329,738,0,0,315,0,24,0,356,0
2575,0500000US48101,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0
2576,0500000US48103,0,0,0,0,0,82,0,0,31,0,0,0,0,0,0,0,0,0,0
2577,0500000US48105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,0500000US48107,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,33,0
2579,0500000US48109,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,0500000US48111,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,0500000US48113,45,2644,377,0,37045,16989,359,2107,3572,2446,9840,53,213,5771,0,20,1803,19941,81
2582,0500000US48115,0,0,0,0,24,5,0,0,0,0,9,0,0,0,0,0,0,0,0
2583,0500000US48117,0,0,0,0,0,78,0,0,0,0,8,0,0,18,0,0,0,0,0
2584,0500000US48119,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
2585,0500000US48121,23,1333,270,47,9573,7415,619,550,1915,2177,14851,28,102,3591,51,38,830,12872,0
2586,0500000US48123,0,0,0,0,91,20,0,0,0,0,0,0,0,40,0,0,0,0,0
2587,0500000US48125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,0500000US48127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,0500000US48129,0,0,0,0,0,0,0,22,0,16,1,0,0,1,0,0,26,0,0
2590,0500000US48131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,0500000US48133,0,0,0,0,8,35,0,0,0,0,5,0,0,25,0,0,0,19,0
2592,0500000US48135,0,9,0,0,557,1124,27,8,0,0,99,0,0,121,0,0,0,235,0
2593,0500000US48137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,0500000US48139,0,86,0,0,124,627,78,36,0,283,107,0,120,255,0,0,75,71,0
2595,0500000US48141,0,349,82,0,1296,4392,56,132,328,162,3217,0,24,2306,0,21,175,3107,0
2596,0500000US48143,0,0,0,0,38,83,0,0,0,0,42,0,0,37,0,0,10,253,0
2597,0500000US48145,0,0,0,0,8,19,0,0,0,915,0,0,0,0,0,0,0,0,0
2598,0500000US48147,0,13,0,0,90,39,0,0,109,0,85,0,0,13,0,0,0,103,0
2599,0500000US48149,0,2,0,0,10,3,0,0,0,13,7,0,0,47,0,0,0,48,0
2600,0500000US48151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,0500000US48153,0,0,0,0,0,28,0,0,0,0,0,0,0,0,33,0,0,0,0
2602,0500000US48155,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,0,0,0,0
2603,0500000US48157,200,807,939,0,28568,19184,1195,15,244,1148,5223,26,546,2404,29,0,2689,39875,0
2604,0500000US48159,0,0,0,0,4,16,0,0,0,0,38,0,0,3,0,0,0,0,0
2605,0500000US48161,0,6,0,0,39,15,0,0,0,0,6,0,0,22,0,0,0,0,0
2606,0500000US48163,0,0,0,0,56,0,0,0,0,0,40,0,0,14,0,0,0,273,0
2607,0500000US48165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,0500000US48167,0,901,42,0,3393,3163,47,262,0,123,747,26,28,721,0,0,106,2330,0
2609,0500000US48169,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,0500000US48171,0,40,0,0,0,28,0,0,37,0,55,0,0,1,1,0,0,15,0
2611,0500000US48173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,0500000US48175,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,0500000US48177,0,0,0,0,11,46,0,0,0,0,59,0,0,0,0,0,0,8,0
2614,0500000US48179,0,0,0,0,12,133,0,0,0,0,66,0,0,18,0,0,0,0,0
2615,0500000US48181,0,217,0,0,283,577,86,0,73,0,458,3,0,362,0,0,58,298,0
2616,0500000US48183,0,182,16,0,423,365,0,0,0,227,181,80,0,72,0,0,0,107,0
2617,0500000US48185,0,27,0,0,44,80,0,27,0,0,0,0,0,14,0,0,0,26,0
2618,0500000US48187,0,189,0,0,820,1962,0,0,0,55,561,0,0,710,0,7,200,572,0
2619,0500000US48189,0,17,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,17,0
2620,0500000US48191,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,6,0
2621,0500000US48193,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,0
2622,0500000US48195,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2623,0500000US48197,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,0500000US48199,0,0,0,0,167,59,0,0,0,21,19,0,0,102,0,0,0,100,0
2625,0500000US48201,400,4365,558,9,117060,44014,2171,3676,1751,5823,18354,42,103,11405,11,106,4504,69760,0
2626,0500000US48203,0,75,0,0,55,100,0,0,0,10,210,0,62,23,0,0,0,121,0
2627,0500000US48205,0,0,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,0,0
2628,0500000US48207,0,0,0,0,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2629,0500000US48209,0,147,14,0,703,2131,84,0,77,82,742,6,0,592,0,0,34,1316,0
2630,0500000US48211,0,0,0,0,49,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2631,0500000US48213,0,0,0,0,94,131,0,0,0,237,22,0,0,60,0,0,5,20,0
2632,0500000US48215,0,31,0,0,867,3961,88,9,54,8,1166,24,11,705,0,0,118,1187,0
2633,0500000US48217,0,6,0,0,56,84,0,0,0,0,86,0,0,49,0,0,0,87,0
2634,0500000US48219,0,3,0,0,0,4,0,0,0,0,7,0,0,33,0,0,0,16,3
2635,0500000US48221,0,18,3,0,57,330,21,0,0,0,52,0,0,45,0,0,7,56,0
2636,0500000US48223,0,0,0,0,217,54,0,0,0,0,6,0,0,0,0,0,0,11,0
2637,0500000US48225,0,6,0,0,14,83,0,0,0,17,20,0,0,7,0,0,0,23,0
2638,0500000US48227,0,40,0,0,0,185,0,0,0,0,123,0,0,8,0,0,0,29,0
2639,0500000US48229,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,0500000US48231,0,193,0,0,231,450,20,10,0,131,280,0,47,134,0,0,127,296,0
2641,0500000US48233,0,0,0,0,11,11,0,0,0,0,55,0,0,92,0,0,0,3,0
2642,0500000US48235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,0500000US48237,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,52,0
2644,0500000US48239,0,0,0,0,191,51,0,0,0,0,0,0,0,0,0,0,0,28,0
2645,0500000US48241,0,10,0,0,0,78,0,0,23,0,47,0,0,66,0,0,0,9,0
2646,0500000US48243,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
2647,0500000US48245,0,12,49,0,4404,1624,0,44,10,160,234,0,0,411,0,0,0,629,0
2648,0500000US48247,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,0500000US48249,0,0,0,0,0,55,0,0,0,0,0,0,0,43,0,0,0,0,0
2650,0500000US48251,0,47,56,0,512,789,39,55,0,104,658,0,0,183,0,0,3,471,0
2651,0500000US48253,0,19,0,0,31,57,0,0,0,0,16,0,0,8,0,0,18,0,0
2652,0500000US48255,0,0,0,0,212,62,0,0,0,0,6,0,0,34,0,0,0,6,0
2653,0500000US48257,0,0,0,0,902,801,0,217,0,86,130,0,0,352,0,0,64,501,0
2654,0500000US48259,0,0,0,0,9,227,0,0,0,0,107,0,0,36,0,0,0,391,0
2655,0500000US48261,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2656,0500000US48263,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
2657,0500000US48265,0,25,0,0,21,114,3,0,0,0,160,0,0,63,0,0,46,63,0
2658,0500000US48267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,0500000US48269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,0500000US48271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,0500000US48273,0,29,0,0,52,136,0,0,0,3,32,0,0,42,0,0,18,78,0
2662,0500000US48275,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0
2663,0500000US48277,0,182,0,0,96,135,0,0,0,0,0,0,37,7,0,0,0,163,0
2664,0500000US48279,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,0500000US48281,0,34,0,0,22,82,0,0,0,51,244,0,0,0,0,0,0,34,0
2666,0500000US48283,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,0500000US48285,0,0,0,0,3,75,0,0,0,24,3,0,0,19,0,0,0,23,0
2668,0500000US48287,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
2669,0500000US48289,0,0,0,0,0,4,6,0,0,0,9,0,0,16,0,0,0,3,0
2670,0500000US48291,0,0,0,0,208,366,0,0,0,17,64,0,0,31,0,0,0,8,0
2671,0500000US48293,0,0,0,0,158,4,0,0,0,0,40,0,0,0,0,0,0,9,0
2672,0500000US48295,0,0,0,0,0,19,0,0,0,0,4,0,0,0,0,0,0,0,0
2673,0500000US48297,0,0,0,0,0,73,0,0,0,0,0,0,0,378,0,0,0,9,0
2674,0500000US48299,0,0,0,0,111,19,0,0,0,0,3,6,0,67,0,0,0,0,0
2675,0500000US48301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2676,0500000US48303,0,224,25,0,657,2486,123,9,67,239,784,19,0,225,0,0,96,2131,0
2677,0500000US48305,0,0,0,0,0,29,0,0,0,3,22,0,0,0,0,0,0,21,0
2678,0500000US48307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
